店舗名,郵便番号,住所,曜日帯,開始時間,終了時間,種別,システム,料金
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,平日,23:00,5:00,会員,深夜フリータイム,1750
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,平日,23:00,5:00,シニア,深夜フリータイム,1750
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,平日,23:00,5:00,一般,深夜フリータイム,1910
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,金土祝前,23:00,5:00,学生会員,深夜フリータイム,1860
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,金土祝前,23:00,5:00,学生,深夜フリータイム,1880
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,金土祝前,23:00,5:00,会員,深夜フリータイム,2110
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,金土祝前,23:00,5:00,シニア,深夜フリータイム,2110
阪急茨木店,567-0816,大阪府茨木市永代町6-2 スポーツプラザ茨木ビル1F阪急京都本線 茨木市駅 西出口より徒歩4分（受付：1F）,金土祝前,23:00,5:00,一般,深夜フリータイム,2280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,8:00,10:00,学生会員,30分,75
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,8:00,10:00,学生,30分,220
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,8:00,10:00,会員,30分,80
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,8:00,10:00,シニア,30分,80
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,8:00,10:00,一般,30分,390
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,8:00,10:00,学生会員,30分,135
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,8:00,10:00,学生,30分,280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,8:00,10:00,会員,30分,140
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,8:00,10:00,シニア,30分,140
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,8:00,10:00,一般,30分,500
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,5:00,10:00,学生会員,朝フリータイム,930
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,5:00,10:00,学生,朝フリータイム,1320
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,5:00,10:00,会員,朝フリータイム,960
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,5:00,10:00,シニア,朝フリータイム,960
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,5:00,10:00,一般,朝フリータイム,2340
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,5:00,10:00,学生会員,朝フリータイム,1620
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,5:00,10:00,学生,朝フリータイム,1680
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,5:00,10:00,会員,朝フリータイム,1680
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,5:00,10:00,シニア,朝フリータイム,1680
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,5:00,10:00,一般,朝フリータイム,3000
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,学生会員,30分,155
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,学生,30分,220
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,会員,30分,160
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,シニア,30分,160
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,一般,30分,390
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,学生会員,30分,270
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,学生,30分,280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,会員,30分,280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,シニア,30分,280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,一般,30分,500
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,15:00,学生会員,ショートフリータイム,830
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,15:00,学生,ショートフリータイム,1010
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,15:00,会員,ショートフリータイム,840
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,15:00,シニア,ショートフリータイム,840
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,15:00,一般,ショートフリータイム,1120
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,15:00,学生会員,ショートフリータイム,1150
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,15:00,学生,ショートフリータイム,1190
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,15:00,会員,ショートフリータイム,1220
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,15:00,シニア,ショートフリータイム,1220
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,15:00,一般,ショートフリータイム,1330
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,学生会員,昼フリータイム,1050
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,学生,昼フリータイム,1090
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,会員,昼フリータイム,1100
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,シニア,昼フリータイム,1100
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,10:00,19:00,一般,昼フリータイム,1690
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,学生会員,昼フリータイム,1500
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,学生,昼フリータイム,1530
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,会員,昼フリータイム,1540
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,シニア,昼フリータイム,1540
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,10:00,19:00,一般,昼フリータイム,2130
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,15:00,21:00,学生会員,夕方フリータイム,920
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,15:00,21:00,学生,夕方フリータイム,1090
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,15:00,21:00,会員,夕方フリータイム,930
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,15:00,21:00,シニア,夕方フリータイム,930
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,平日,15:00,21:00,一般,夕方フリータイム,1280
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,15:00,21:00,学生会員,夕方フリータイム,1320
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,15:00,21:00,学生,夕方フリータイム,1370
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,15:00,21:00,会員,夕方フリータイム,1440
鶴橋駅前店,537-0024,大阪府大阪市東成区東小橋3-15-4 サンエイ中日ビル3〜5FJR大阪環状線 鶴橋駅 中央出口より徒歩2分（受付：4F）,土日祝,15:00,21:00,シニア,夕方フリータイム,1440
